Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
1689272;0.13166666666666668;48.22888888888889;"48°13'44.000""N 0°7'54.000""E";72029;"";28 R ST PIERRE;72170;BEAUMONT SUR SARTHE;Pylône autostable;35.0;TOTEM
1690526;0.13444444444444445;48.07555555555555;"48°4'32.000""N 0°8'4.000""E";72198;LES ROCHARDIÈRES;ROUTE DES ROCHARDIERES;72650;MILESSE;Pylône autostable;43.4;TDF
1693041;-1.682777777777778;48.12;"48°7'12.000""N 1°40'58.000""W";35238;"";49 BOULEVARD DE CHÉZY;35000;RENNES;Immeuble;22.3;"Copropriété, Syndic, SCI"
1693491;-1.9405555555555556;48.183055555555555;"48°10'59.000""N 1°56'26.000""W";35023;LA RETAUDAIS;N 12;35137;BEDEE;Pylône tubulaire;31.0;TOTEM
1696311;-0.5275;47.99861111111111;"47°59'55.000""N 0°31'39.000""W";53212;BERGERAY;"";53170;SAINT DENIS DU MAINE;Pylône autostable;30.4;TDF
1700421;0.10250000000000001;48.073055555555555;"48°4'23.000""N 0°6'9.000""E";72001;LA GUILLERIE;"";72650;AIGNE;Pylône autostable;31.0;TDF
1704719;-1.0180555555555555;48.01111111111111;"48°0'40.000""N 1°1'5.000""W";53026;LA CHESNAIE;ST-CYR-LE-GRAVELAIS TGV;53320;BEAULIEU SUR OUDON;Pylône autostable;30.3;TDF
1707065;-2.9605555555555556;48.04972222222222;"48°2'59.000""N 2°57'38.000""W";56246;"";R GASPARD MONGE ZI PONTIVY - LE SOURN;56300;SOURN;Pylône tubulaire;30.7;TOTEM
1709499;-1.7797222222222222;48.14333333333333;"48°8'36.000""N 1°46'47.000""W";35210;KER BUGAN;"";35740;PACE;Pylône autostable;36.0;TOTEM
1714886;-0.7105555555555555;48.10472222222222;"48°6'17.000""N 0°42'38.000""W";53140;"";LA VANNERIE;53950;LOUVERNE;Pylône tubulaire;40.0;TOTEM
1717389;-2.748333333333333;47.981944444444444;"47°58'55.000""N 2°44'54.000""W";56190;"";"39 RUE LAVOISIER CENTRAL TÉLÉPHONIQUE PRÈS DU CHÂTEAU D'EAU";56500;REGUINY;Pylône autostable;34.0;TOTEM
1735616;0.16083333333333333;48.312777777777775;"48°18'46.000""N 0°9'39.000""E";72254;STE-CATHERINE;D.55;72610;ROUESSE FONTAINE;Pylône autostable;32.0;TOTEM
1748000;-1.4461111111111111;47.92472222222222;"47°55'29.000""N 1°26'46.000""W";35333;LA CHANTARDIÈRE;CHEM RURAL N° 109;35240;THEIL DE BRETAGNE;Pylône autostable;30.4;TOTEM
1763302;-1.330277777777778;48.1275;"48°7'39.000""N 1°19'49.000""W";35283;LE COURTILLAUX;LA ROULERIE (EDF);35220;SAINT JEAN SUR VILAINE;Pylône autostable;35.0;TOTEM
1770468;-1.6413888888888888;48.098055555555554;"48°5'53.000""N 1°38'29.000""W";35238;"";39 AVENUE GEORGES HENRI RIVIÈRE;35000;RENNES;Immeuble;32.3;"Copropriété, Syndic, SCI"
1782221;-1.9363888888888887;47.98638888888889;"47°59'11.000""N 1°56'11.000""W";35016;LE PLESSIX;PRES DU CHEMIN RURAL 55;35580;BAULON;Pylône autostable;30.0;TOTEM
1782808;-1.6658333333333335;48.128055555555555;"48°7'41.000""N 1°39'57.000""W";35238;"";181 AV GÉNÉRAL GEORGES PATTON;35000;RENNES;Pylône tubulaire;28.6;TOTEM
1809510;0.022500000000000003;47.76888888888889;"47°46'8.000""N 0°1'21.000""E";72291;LES GUIMINIÈRES;VC N°2 DES AVENAGES;72510;SAINT JEAN DE LA MOTTE;Pylône autostable;37.4;TOTEM
1813679;-2.1527777777777777;47.94833333333333;"47°56'54.000""N 2°9'10.000""W";56226;CAMP DE COETQUIDAN;LANDE DE BEIGNON;56380;SAINT MALO DE BEIGNON;Pylône autostable;30.0;TOTEM
1821832;-2.788611111111111;48.465555555555554;"48°27'56.000""N 2°47'19.000""W";22215;"PARC D'ACTIVITÉS DES CHÂTELETS";AVENUE DES CHÂTELETS;22440;PLOUFRAGAN;Pylône autostable;30.0;TOTEM
1821951;-1.2019444444444445;48.050555555555555;"48°3'2.000""N 1°12'7.000""W";35109;LA GERAUDIÈRE;FOURBAS;35370;ETRELLES;Pylône autostable;33.0;TDF
1825023;-0.5783333333333334;48.04555555555555;"48°2'44.000""N 0°34'42.000""W";53025;LE PETIT ETRICHÉ;"";53170;BAZOUGERS;Pylône autostable;30.5;TDF
1825027;-0.5502777777777778;48.03138888888889;"48°1'53.000""N 0°33'1.000""W";53025;LA MAILLÈRE;RD 281;53170;BAZOUGERS;Pylône autostable;30.4;TDF
1827145;-2.8155555555555556;48.449444444444445;"48°26'58.000""N 2°48'56.000""W";22307;"";RUE DU CENTRE BOULODROME;22940;SAINT JULIEN;Pylône tubulaire;27.8;TOTEM
1828694;0.06222222222222222;48.05972222222222;"48°3'35.000""N 0°3'44.000""E";72113;LES VENELLES;"";72550;DEGRE;Pylône autostable;30.4;TDF
1828739;-0.0077777777777777776;47.98166666666667;"47°58'54.000""N 0°0'28.000""W";72339;MONCEAUX;"";72210;SOULIGNE FLACE;Pylône autostable;30.4;TDF
1828751;-0.04111111111111111;47.96666666666667;"47°58'0.000""N 0°2'28.000""W";72107;LA BIGOTIÈRE;D 22 LGV-BPL;72540;CRANNES EN CHAMPAGNE;Pylône autostable;32.0;TDF
1829765;0.04583333333333333;48.04416666666667;"48°2'39.000""N 0°2'45.000""E";72249;TEILLEAU;"";72550;QUINTE;Pylône autostable;30.4;TDF
1830292;-0.2897222222222222;47.91444444444444;"47°54'52.000""N 0°17'23.000""W";72239;LE PATIS BRÛLÉ;"";72350;POILLE SUR VEGRE;Pylône autostable;40.4;TDF
1830363;-0.22972222222222222;47.90972222222222;"47°54'35.000""N 0°13'47.000""W";72136;LA MERCERIE;"";72350;FONTENAY SUR VEGRE;Pylône autostable;30.4;TDF
1830368;-0.30944444444444447;47.890277777777776;"47°53'25.000""N 0°18'34.000""W";72016;VAILLE;"";72300;AUVERS LE HAMON;Pylône autostable;41.0;TDF
1830380;-0.19166666666666668;47.91361111111111;"47°54'49.000""N 0°11'30.000""W";72059;"L'ETINIÈRE";"";72430;CHANTENAY VILLEDIEU;Pylône autostable;30.4;TDF
1833971;-3.1708333333333334;47.83777777777778;"47°50'16.000""N 3°10'15.000""W";56101;"";RUE DE KERLAVAREC SERVICES TECHNIQUES;56440;LANGUIDIC;Pylône autostable;35.0;TOTEM
1834449;-1.1011111111111112;48.01583333333333;"48°0'57.000""N 1°6'4.000""W";35042;LA RABARDIÈRE;"";35370;BRIELLES;Pylône autostable;32.8;TDF
1834468;-0.43388888888888894;47.9475;"47°56'51.000""N 0°26'2.000""W";53017;LES TROPENPENIÈRES;"";53340;VAL DU MAINE;Pylône autostable;32.8;TDF
1834512;-1.0619444444444444;48.01583333333333;"48°0'57.000""N 1°3'43.000""W";35217;LA GRÉE;D 43 LA BLINLUÈRE;35370;PERTRE;Pylône autostable;43.0;TDF
1834522;-0.4911111111111111;47.96666666666667;"47°58'0.000""N 0°29'28.000""W";53087;LE VERGER;"";53170;CROPTE;Pylône autostable;30.4;TDF
1845092;-2.5216666666666665;47.75416666666667;"47°45'15.000""N 2°31'18.000""W";56045;TERRES LANDES DE GUEHELU;"";56230;COURS;Pylône autostable;40.0;TOTEM
1862540;0.16999999999999998;48.085;"48°5'6.000""N 0°10'12.000""E";72024;LE  CHÊNE ROND;CHAMP DU DOUET;72650;BAZOGE;Pylône autostable;35.0;TDF
1868077;-0.39944444444444444;47.93333333333333;"47°56'0.000""N 0°23'58.000""W";53017;PINCESME;LIEU-DIT PINCESME;53340;VAL DU MAINE;Pylône autostable;32.9;TDF
1874354;-1.4188888888888889;48.06388888888889;"48°3'50.000""N 1°25'8.000""W";35096;"L'AUBOURGÈRE";LE PRÉ DES NOÈS;35113;DOMAGNE;Pylône autostable;32.5;TDF
1874387;-1.5266666666666668;48.0925;"48°5'33.000""N 1°31'36.000""W";35207;LA CHENAIE;"";35530;NOYAL SUR VILAINE;Pylône autostable;42.5;TDF
1878436;-1.3875;48.05555555555556;"48°3'20.000""N 1°23'15.000""W";35096;LA FOUCHERIE;D99 LA BUTÈNE;35113;DOMAGNE;Pylône autostable;30.4;TDF
1878443;-1.3452777777777778;48.05555555555556;"48°3'20.000""N 1°20'43.000""W";35161;LA GILBERDIÈRE;"";35680;LOUVIGNE DE BAIS;Pylône autostable;30.4;TDF
1878480;-0.65;48.07666666666667;"48°4'36.000""N 0°39'0.000""W";53007;LA HAUTE PLACE;"";53210;ARGENTRE;Pylône autostable;32.8;TDF
1878535;-0.9049999999999999;48.06138888888889;"48°3'41.000""N 0°54'18.000""W";53137;LA ROUILLÈRE;"";53320;LOIRON RUILLE;Pylône autostable;30.4;TDF
1878542;-0.37083333333333335;47.91916666666667;"47°55'9.000""N 0°22'15.000""W";72016;"L'AUDUGERIE";"";72300;AUVERS LE HAMON;Pylône autostable;32.8;TDF
1878662;-1.8911111111111112;47.86333333333333;"47°51'48.000""N 1°53'28.000""W";35155;"";RUE DE LA COUR NEUVE D 50;35550;LOHEAC;Mât;12.0;ORANGE
1879372;-0.07555555555555556;47.945;"47°56'42.000""N 0°4'32.000""W";72367;LA PIEMORDIERE;D69;72540;VALLON SUR GEE;Pylône autostable;32.5;TDF
1882984;-3.0455555555555556;48.32361111111111;"48°19'25.000""N 3°2'44.000""W";22047;PARC BRAZ;"";22320;CORLAY;Pylône autostable;36.0;TOTEM
1883014;-1.5;48.07222222222222;"48°4'20.000""N 1°30'0.000""W";35207;GERVIS;LA THIAULAIS;35530;NOYAL SUR VILAINE;Pylône autostable;32.5;TDF
1886455;-0.6169444444444444;48.06305555555556;"48°3'47.000""N 0°37'1.000""W";53141;BOUGE;"";53210;LOUVIGNE;Pylône autostable;30.5;TDF
1886477;-1.3080555555555555;48.05777777777778;"48°3'28.000""N 1°18'29.000""W";35161;LA ROUGERIE;"";35680;LOUVIGNE DE BAIS;Pylône autostable;32.8;TDF
1888997;-1.7358333333333333;48.02388888888889;"48°1'26.000""N 1°44'9.000""W";35047;"";21 BOULEVARD PASTEUR;35170;BRUZ;Immeuble;15.6;"Copropriété, Syndic, SCI"
1889885;-1.7133333333333334;48.10805555555555;"48°6'29.000""N 1°42'48.000""W";35238;"";111 RUE DE LORIENT STADE DE FOOTBALL;35000;RENNES;Bâtiment;38.0;"Commune, communauté de commune"
1889887;-1.7125;48.106944444444444;"48°6'25.000""N 1°42'45.000""W";35238;"";111 RUE DE LORIENT STADE DE FOOTBALL;35000;RENNES;Bâtiment;38.0;"Commune, communauté de commune"
1891266;0.0375;48.020833333333336;"48°1'15.000""N 0°2'15.000""E";72096;LA BROCHARDIÈRE;"";72550;COULANS SUR GEE;Pylône autostable;30.4;TDF
1891432;-0.7958333333333333;48.03861111111111;"48°2'19.000""N 0°47'45.000""W";53130;HIPP. DE BELLEVUE LA FORÊT;"BOIS DE L'HUISSERIE SOCIÉTÉ COURSES MAVAL";53000;LAVAL;Pylône tubulaire;25.0;Société Privée
1892226;-1.4627777777777777;48.0625;"48°3'45.000""N 1°27'46.000""W";35069;"LE CHAMP D'EU";"";35410;CHATEAUGIRON;Pylône autostable;32.5;TDF
1892283;-1.2661111111111112;48.0575;"48°3'27.000""N 1°15'58.000""W";35338;LA CROIX;"";35370;TORCE;Pylône autostable;43.0;TDF
1892298;-0.6936111111111111;48.0925;"48°5'33.000""N 0°41'37.000""W";53034;LE BOIS MORIN;LA PETITE COURTEILLE;53960;BONCHAMP LES LAVAL;Pylône autostable;32.9;TDF
1896553;-1.6955555555555555;48.11611111111111;"48°6'58.000""N 1°41'44.000""W";35238;"";19 R PIERRE ET MARIE CURIE;35000;RENNES;Bâtiment;41.9;Société HLM
1899662;-0.15888888888888889;47.91416666666667;"47°54'51.000""N 0°9'32.000""W";72059;PIERRE FOULON;LES FRÊNES;72430;CHANTENAY VILLEDIEU;Pylône autostable;32.5;TDF
1899669;-0.11555555555555556;47.92583333333333;"47°55'33.000""N 0°6'56.000""W";72059;LES VIGNES GATES;"";72430;CHANTENAY VILLEDIEU;Pylône autostable;40.0;TDF
1903453;-0.2652777777777778;48.134166666666665;"48°8'3.000""N 0°15'55.000""W";53276;HUCHELOUP;CHE COMMUNAL 17;53600;VOUTRE;Pylône autostable;30.0;TOTEM
1918166;-2.911111111111111;48.39416666666666;"48°23'39.000""N 2°54'40.000""W";22277;CARDRY;CARDRY 2;22800;SAINT BRANDAN;Pylône autostable;62.0;TDF
1922569;-2.346111111111111;48.14611111111111;"48°8'46.000""N 2°20'46.000""W";22083;"";RUE DU PRESBYTÈRE;22230;ILLIFAUT;Pylône tubulaire;18.0;TOTEM
1929957;-0.5866666666666667;48.013333333333335;"48°0'48.000""N 0°35'12.000""W";53025;LES ROSIERS;21 RUE DE BERGAULT TERRAIN DE LA DECHETTERIE;53170;BAZOUGERS;Pylône autostable;35.0;FREE-MOBILE
1932812;-0.7488888888888888;48.08416666666667;"48°5'3.000""N 0°44'56.000""W";53130;"";32 RUE MARCELIN BERTHELOT ZONE INDUSTRIELLE DES TOUCHES;53000;LAVAL;Pylône autostable;26.0;TOTEM
1933025;-2.7625;48.18361111111111;"48°11'1.000""N 2°45'45.000""W";22136;"";13 R ANATOLE LE BRAZ STADE LOUIS CHEVÉ;22600;LOUDEAC;Pylône tubulaire;23.8;"Commune, communauté de commune"
1933535;-1.5597222222222222;48.09638888888889;"48°5'47.000""N 1°33'35.000""W";35051;LA PLANCHE ALMOT;PRÈS D32;35510;CESSON SEVIGNE;Pylône autostable;32.5;TDF
1934423;-0.7472222222222222;48.110277777777775;"48°6'37.000""N 0°44'50.000""W";53054;LA JUBERDIÈRE;LES PIRONNIÈRES;53810;CHANGE;Pylône autostable;32.8;TDF
1935239;0.015277777777777777;47.992777777777775;"47°59'34.000""N 0°0'55.000""E";72096;LES NOUIS;PRÉS D88;72550;COULANS SUR GEE;Pylône autostable;43.0;TDF
1941689;-0.3711111111111111;47.765277777777776;"47°45'55.000""N 0°22'16.000""W";72244;LE PATIS;"";72300;PRECIGNE;Pylône autostable;30.0;TOTEM
1941691;0.10083333333333333;47.950833333333335;"47°57'3.000""N 0°6'3.000""E";72127;"L'OUEST";"";72700;ETIVAL LES LE MANS;Pylône autostable;30.0;TOTEM
1944879;-0.3011111111111111;47.83305555555555;"47°49'59.000""N 0°18'4.000""W";72336;"";4 RUE DE LA DENISIÈRE;72300;SOLESMES;Pylône autostable;35.4;TOTEM
1948298;-0.37;48.07388888888889;"48°4'26.000""N 0°22'12.000""W";53255;LA BUTTE;"";53270;SAINTE SUZANNE ET CHAMMES;Pylône autostable;37.0;Conseil Régional
1952107;-1.7044444444444444;48.10055555555556;"48°6'2.000""N 1°42'16.000""W";35238;"";1 R JULES LEBRUN;35000;RENNES;Bâtiment;21.0;"Copropriété, Syndic, SCI"
1954336;-0.13722222222222222;47.93611111111111;"47°56'10.000""N 0°8'14.000""W";72312;LES MARTINIERES;LA PETITE MARTINIERE;72430;SAINT PIERRE DES BOIS;Pylône autostable;37.0;Conseil Départemental
1954985;-0.9933333333333334;47.81944444444444;"47°49'10.000""N 0°59'36.000""W";53035;LES BOULAIS;ROUTE DE NIAFLES D228;53800;BOUCHAMPS LES CRAON;Pylône autostable;37.0;Conseil Départemental
1954987;-0.9730555555555556;47.88777777777778;"47°53'16.000""N 0°58'23.000""W";53135;LA BODANGERE;"";53400;LIVRE LA TOUCHE;Pylône autostable;37.0;Conseil Départemental
1954989;-1.0077777777777779;47.85722222222222;"47°51'26.000""N 1°0'28.000""W";53165;LA BONSULLIERE;"";53400;NIAFLES;Pylône autostable;37.0;Conseil Départemental
1954991;-0.5391666666666667;47.76361111111111;"47°45'49.000""N 0°32'21.000""W";53029;LA PETITE ROCHE;LA PETITE ROCHE;53290;BIERNE LES VILLAGES;Pylône autostable;37.0;Conseil Départemental
1955165;-0.975;48.373333333333335;"48°22'24.000""N 0°58'30.000""W";53154;LE TAILLIS DE POUILLÉ;PRÈS D31;53220;MONTAUDIN;"Château d'eau - réservoir";37.0;"Syndicat des eaux, Adduction"
1960502;-0.5827777777777778;47.80916666666667;"47°48'33.000""N 0°34'58.000""W";53063;LE BOIS HALE;"";53200;CHATELAIN;Pylône autostable;37.0;Conseil Régional
1960534;-0.8475;47.80277777777778;"47°48'10.000""N 0°50'51.000""W";53148;"";CHEMIN DE LA ROUILLIERE;53400;MEE;Pylône autostable;37.0;Conseil Régional
1974709;-1.8355555555555556;48.18333333333333;"48°11'0.000""N 1°50'8.000""W";35216;LA RENARDIÈRE;"";35850;PARTHENAY DE BRETAGNE;Pylône autostable;24.0;TOTEM
1978365;-3.39;47.78055555555556;"47°46'50.000""N 3°23'24.000""W";56185;LE LORIOT;PRAT LEDAN - LE RADÈNEC;56530;QUEVEN;Pylône autostable;38.0;TOTEM
1978385;-3.403888888888889;47.844166666666666;"47°50'39.000""N 3°24'14.000""W";56179;KERGAL;CHEMIN RURAL N°5;56620;PONT SCORFF;Pylône autostable;40.0;TOTEM
1986982;-0.4380555555555556;47.98388888888889;"47°59'2.000""N 0°26'17.000""W";53067;STATION ÉPURATION;LE CHAMP DU HAUT;53340;CHEMERE LE ROI;Pylône autostable;37.0;Conseil Régional
1987365;-0.33305555555555555;48.423611111111114;"48°25'25.000""N 0°19'59.000""W";53121;LE ROC;CHEM RURAL;53250;JAVRON LES CHAPELLES;Pylône autostable;30.0;TOTEM
1998955;-0.3761111111111111;48.126666666666665;"48°7'36.000""N 0°22'34.000""W";53097;LA FRESNIÈRE;"";53600;EVRON;Pylône autostable;35.0;TOTEM
1999916;-2.123611111111111;47.946666666666665;"47°56'48.000""N 2°7'25.000""W";56075;LE BOIS CAHELLO;"18 R DE L'EPINETTE";56380;GUER;Pylône tubulaire;30.0;TOTEM
1999921;-1.9541666666666666;48.2475;"48°14'51.000""N 1°57'15.000""W";35135;"L'EPINE DU BAS";24 R DE LA CHAPELLE;35850;IRODOUER;Pylône autostable;18.0;TOTEM
1999927;-0.24083333333333332;47.973055555555554;"47°58'23.000""N 0°14'27.000""W";72050;LA FONTAINE;ROUTE DE VIRE;72350;BRULON;Pylône autostable;24.0;TOTEM
2000415;0.1275;47.96722222222222;"47°58'2.000""N 0°7'39.000""E";72003;LES PETITES ALOURDES;"";72700;ALLONNES;Pylône autostable;30.0;TOTEM
2002407;-1.8177777777777777;48.120555555555555;"48°7'14.000""N 1°49'4.000""W";35131;"";RUE DU GRAND CLOS;35590;HERMITAGE;Pylône autostable;40.0;TOTEM
2002409;-0.3761111111111111;47.814166666666665;"47°48'51.000""N 0°22'34.000""W";72264;BEAU BOIS;"";72300;SABLE SUR SARTHE;Pylône autostable;30.0;TOTEM
2003061;0.18388888888888888;48.143055555555556;"48°8'35.000""N 0°11'2.000""E";72205;"LE PONT D'ORNE";RUE DU PONT DE PIERRE;72380;MONTBIZOT;Pylône tubulaire;21.0;TOTEM
2003820;0.08222222222222222;48.02305555555556;"48°1'23.000""N 0°4'56.000""E";72073;"";CHEMIN DU GRAVILLON;72550;CHAUFOUR NOTRE DAME;Pylône autostable;30.0;TOTEM
2003828;-0.4330555555555556;47.799166666666665;"47°47'57.000""N 0°25'59.000""W";53210;BELLE VUE;"";53290;SAINT DENIS D ANJOU;Pylône autostable;30.0;TOTEM
2003830;-0.026388888888888892;48.124722222222225;"48°7'29.000""N 0°1'35.000""W";72089;LA PERRIÈRE;LE BOURG;72240;CONLIE;Pylône tubulaire;25.0;TOTEM
2004063;-2.9963888888888888;47.839166666666664;"47°50'21.000""N 2°59'47.000""W";56031;"";4 IMPASSE DE LANN ER VEIN CLASSE IV FT;56330;CAMORS;Pylône autostable;30.0;TOTEM
2004065;0.08416666666666667;48.431111111111115;"48°25'52.000""N 0°5'3.000""E";61001;"";6 RUE DES FILLES NOTRE DAME;61000;ALENCON;Immeuble;19.4;"Copropriété, Syndic, SCI"
2004069;-0.06583333333333334;47.87083333333333;"47°52'15.000""N 0°3'57.000""W";72223;LE BARDEAU;"";72430;NOYEN SUR SARTHE;Pylône autostable;30.0;TOTEM
2004177;-0.09833333333333334;48.39972222222222;"48°23'59.000""N 0°5'54.000""W";53246;"";PLACE DE LA POOTÉ RUE DES MOULINS;53370;SAINT PIERRE DES NIDS;Monument religieux;40.0;"Commune, communauté de commune"
2005446;-1.8888888888888888;48.22083333333333;"48°13'15.000""N 1°53'20.000""W";35245;"";RUE DE FREPIGNON;35850;ROMILLE;Pylône autostable;30.0;TOTEM
2006036;-1.2625;48.401666666666664;"48°24'6.000""N 1°15'45.000""W";35273;"";RUE DE LÉCOUSSE STADE MUNICIPAL;35133;SAINT GERMAIN EN COGLES;Pylône tubulaire;20.0;TOTEM
2006625;-1.1705555555555556;48.22527777777778;"48°13'31.000""N 1°10'14.000""W";35072;LES LANDELLES;ZA DE LA TUILERIE;35210;CHATILLON EN VENDELAIS;Pylône autostable;30.0;TOTEM
2006953;0.06861111111111111;47.92333333333333;"47°55'24.000""N 0°4'7.000""E";72253;LES VERGERS;"";72210;ROEZE SUR SARTHE;Pylône autostable;30.0;TOTEM
2006958;0.03277777777777778;47.900555555555556;"47°54'2.000""N 0°1'58.000""E";72253;LE LOUPENDU;"";72210;ROEZE SUR SARTHE;Pylône autostable;30.0;TOTEM
2007356;-1.1163888888888889;47.981944444444444;"47°58'55.000""N 1°6'59.000""W";53088;LE GRAND ROTI;LA GRIMAUDIÈRE;53540;CUILLE;Pylône autostable;30.1;TOTEM
2007360;-0.2111111111111111;47.841388888888886;"47°50'29.000""N 0°12'40.000""W";72228;ZA DU CHAMP DE LA ROCHE;PRÈS D309/D8 IMPASSE DU CHAMP DE LA ROCHE;72300;PARCE SUR SARTHE;Pylône tubulaire;25.0;TOTEM
2009366;-0.3763888888888889;48.040277777777774;"48°2'25.000""N 0°22'35.000""W";53228;LA GRANDE BRAUDIÈRE;PRÈS A81;53270;BLANDOUET SAINT JEAN;Pylône autostable;30.0;TOTEM
2011556;-1.696388888888889;48.0075;"48°0'27.000""N 1°41'47.000""W";35363;"";"ROUTE DE NANTES ZONE D'ACTIVITÉ DE PONT MAHAUT";35131;PONT PEAN;Pylône autostable;30.0;ORANGE
2011558;-1.6713888888888888;48.033055555555556;"48°1'59.000""N 1°40'17.000""W";35206;LES HAMEAUX DE LA RIVIÈRE;BOULEVARD DES COTEAUX;35230;NOYAL CHATILLON SUR SEICHE;Pylône autostable;36.0;TOTEM
2017151;-1.7933333333333334;47.958333333333336;"47°57'30.000""N 1°47'36.000""W";35126;LES LANDES;RTE DE BOURG DES COMPTES;35580;GUICHEN;Pylône autostable;45.0;ORANGE
2017155;-1.7094444444444445;48.36833333333333;"48°22'6.000""N 1°42'34.000""W";35094;"";LE FOUGERAY;35440;DINGE;Pylône autostable;32.0;TOTEM
2017772;-1.6911111111111112;48.04222222222222;"48°2'32.000""N 1°41'28.000""W";35066;"";LE CHAMP ROND CENTRE DE DÉPÔT;35131;CHARTRES DE BRETAGNE;Pylône autostable;36.0;TOTEM
2020369;-2.2872222222222223;48.34888888888889;"48°20'56.000""N 2°17'14.000""W";22369;"";ZA DES DINEUX PRÈS N12;22250;TREMEUR;Pylône autostable;30.0;TOTEM
2025429;-2.462222222222222;48.435833333333335;"48°26'9.000""N 2°27'44.000""W";22193;LA PIERRE HILLION;"";22640;PLESTAN;Pylône autostable;30.0;TOTEM
2027412;-0.9072222222222222;48.1375;"48°8'15.000""N 0°54'26.000""W";53243;"";"RUE DE L'ABBAYE ÉGLISE DE ST OUEN DES TOITS";53410;SAINT OUEN DES TOITS;Monument religieux;25.0;Conseil Départemental
2028958;-3.5408333333333335;48.271388888888886;"48°16'17.000""N 3°32'27.000""W";29024;"";D787 ZONE INDUSTRIELLE;29270;CARHAIX PLOUGUER;Bâtiment;19.8;Société Privée
2029816;-1.7113888888888888;48.12138888888889;"48°7'17.000""N 1°42'41.000""W";35238;MÉTRO J.F KENNEDY;55 COURS KENNEDY;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029822;-1.7041666666666666;48.12138888888889;"48°7'17.000""N 1°42'15.000""W";35238;METRO VILLLEJEAN UNIVERSITE;5 PLACE RECTEUR HENRI LE MOAL;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029828;-1.6891666666666667;48.11972222222222;"48°7'11.000""N 1°41'21.000""W";35238;METRO PUITS TUMOINE;26 RUE JEAN OGEE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029834;-1.6877777777777778;48.11805555555556;"48°7'5.000""N 1°41'16.000""W";35238;METRO ANATOLE FRANCE;20 RUE DU CARDINAL PAUL GOUYON;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029840;-1.6805555555555556;48.114444444444445;"48°6'52.000""N 1°40'50.000""W";35238;METRO SAINTE ANNE;20 PLACE SAINT ANNE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029846;-1.6791666666666667;48.109722222222224;"48°6'35.000""N 1°40'45.000""W";35238;METRO REPUBLIQUE;1 B PLACE DE LA REPUBLIQUE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029852;-1.6769444444444446;48.105555555555554;"48°6'20.000""N 1°40'37.000""W";35238;METRO CHARLES DE GAULLE;2 COURS DES ALLIES;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029858;-1.6722222222222223;48.1025;"48°6'9.000""N 1°40'20.000""W";35238;METRO PUITS QUINELEU;17 RUE DE CHATILLON;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029864;-1.6755555555555555;48.09777777777778;"48°5'52.000""N 1°40'32.000""W";35238;METRO JACQUES CARTIER;36 RUE MARIE-ROUAULT 102 RUE DE L ALMA;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029870;-1.6744444444444446;48.09361111111111;"48°5'37.000""N 1°40'28.000""W";35238;METRO CLEMENCEAU;1 RUE GENEVIÉVE DE GAULLE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029876;-1.6747222222222222;48.08777777777778;"48°5'16.000""N 1°40'29.000""W";35238;METRO HENRI FREVILLE;103 AVENUE HENRI FREVILLE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029882;-1.6677777777777778;48.086666666666666;"48°5'12.000""N 1°40'4.000""W";35238;METRO ITALIE;"6 AVENUE D'ITALIE";35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029888;-1.6605555555555556;48.08638888888889;"48°5'11.000""N 1°39'38.000""W";35238;METRO TRIANGLE;AVENUE DES PAYS BAS ZUP SUD QUARTIER LE BLOSNE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029894;-1.6541666666666668;48.08777777777778;"48°5'16.000""N 1°39'15.000""W";35238;METRO LE BLOSNE;2 RUE DE ROUMANIE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2029900;-1.6722222222222223;48.10388888888889;"48°6'14.000""N 1°40'20.000""W";35238;METRO GARES;18 PLACE DE LA GARE;35000;RENNES;Intérieur sous-terrain;0.0;"Commune, communauté de commune"
2031934;-1.3783333333333334;48.41638888888889;"48°24'59.000""N 1°22'42.000""W";35257;LA BROSSETTE;"";35460;MAEN ROCH;Pylône autostable;30.0;TOTEM
2056007;-1.1044444444444443;48.340833333333336;"48°20'27.000""N 1°6'16.000""W";35062;LA FROMANGERIE;82 B LA MAYENNERIE;35133;CHAPELLE JANSON;Pylône autostable;36.0;TOTEM
